Sometimes, justice is unanimous. https://t.co/O9IirmFP5X;Miguel Alemar;US
#Top3Apps for #MtvSchmovies  Twitter for iPhone 36% Twitter Web Client 28% Twitter for Android 15%;Trendinalia USA;US
"""Gimme that iPhone 4, FaceTime.""";Clint Rosa;US
@beornlake @CortanaV @breitzen @NevinDouglas crashes for me as well inspecting weapons in Vault 100% of the time. iPhone 6S / iOS 9.3;Javier [REZO];US
iPhone  https://t.co/oj4WFwXkJW;bia.;BR
#Top3Apps for #ThankYouMixersFromJoey  Twitter for iPhone 76% Twitter for Android 19% Twitter for iPad 3%;Trendinalia UK;GB
Seriously, these are worse than iPhone earbuds https://t.co/q3CT5tohee;Brian Kosciesza;US
#VenturaLostFound Lost IPhone (Thousand oaks): Lost my phone at the Thousand Oaks Mall on Sunday April 2nd. I left… https://t.co/jovXiCtRnU;Ventura Lost&Found;US
Opened Street or Sidewalk Cleaning request via iphone at 134 10th St https://t.co/oHGPxCIyNI. Foam mattress, bags of garbage.;SF311 Reports;US
although I arrange photographs of my Iphone to make my website,;LiveLegendEnglishC;JP
Opened Homeless Concerns request via iphone at 134 10th St https://t.co/q0RgPXybzX. Garbage, clothing on the sidewalk and in the gutter.;SF311 Reports;US
Opened report via iphone at 9 Chestnut St https://t.co/XL2mSOor1U. Recycling missed at #5 and #9 chestnut street. https://t.co/9r7aE1P0Ng;BOS:311 Reports;US
walk into a room with a caseless iPhone and watch how many people tense up;GG;IT
midsomer norton iPhone edit up on Vimeo/Facebook now - nayfonashi liamfurneaux eurobeings… https://t.co/xNzNywpoOm;patrick;GB
My phone broke and my new phone won't be here till 2 days so I'm using my old broke iPhone 5;jose.;US
How can I recover numbers I deleted on call log😩😩😩-iPhone;HRH LFK;BW
@9to5toys Any deals on iPhone 6 Plus or 6S Plus Apple leather cases?;George Balaz;US
If I wear these the first day I get the new iphone, I will lose these 😂 https://t.co/jC5BsavD0X;✨ Jojiee;MY
#Top3Apps for 'Anthony Vaccarello'  twitterfeed 31% Twitter for iPhone 21% Twitter Web Client 13%;Trendinalia France;FR
Ive got enough money to buy an iphone SE but.. I think i want to spend this on clothes 😂;Cheyenne;PH
"lol right? My life except I don't really care about capitalism &amp; would prefer to avoid anarchy. https://t.co/axIsTDTyfa";Andrea Lambert;US
Washington Metro, 40 and Creaking, Stares at a Midlife Crisis #transit  https://t.co/n5bk7NItgB;Joe Nickol;US
Iphone for photography. 😁;Ayla ∞;PH
iPhone 4 cam 💀🤔 https://t.co/bzjrd52CGA;ひ Migo♍️9:14;US
iPhone needs a feature where an incoming call doesn’t take up the whole screen so you can do other things while you ignoring a phone call;reba surma-heine;US
Thanks buyer 🙌  Iphone 6 64gb grey.   Fast deal ws 017-2127682  #bisnesonline #barangonline… https://t.co/upBzWopeQg;Leto;MY
Opened Street or Sidewalk Cleaning request via iphone at 1005 Iowa St https://t.co/f52Ap51tRi. Garbage. https://t.co/4fWg2zfZA4;SF311 Reports;US
#Top3Apps for 'Ybarro'  Twitter for Android 49% Twitter for iPhone 27% Twitter Web Client 13%;Trendinalia PI;PH
"Opened Homeless Concerns request via iphone at Intersection of 17th St &amp; Treat Ave https://t.co/zzkvuS84KV. Homeless camp.";SF311 Reports;US
Is it just me or does my iPhone seem to have more problems than other people's iPhones 😑🖕🏼;J;MY
@TreyyZzz get and iPhone already fool;jacob garza;US
#Top3Apps for 'FORMIDABLE SQUAD HASHTAGS'  Twitter for Android 78% Twitter Web Client 10% Twitter for iPhone 8%;Trendinalia PI;PH
@TierneyGardner especially if you done had iPhone for a long time numbers be transferring every time I get a new one I be lost;kodak flack❗️;US
#Top3Apps for 'Chris Eubank Jr'  Twitter for iPhone 43% Twitter Web Client 15% Twitter for Android 12%;Trendinalia UK;GB
Anybody selling a tmobile iPhone, 5s, 6, 6s?;Mikhaela B.;US
Emailing professors be like   Me: *polite greeting, multiple paragraphs, perfect grammar*   Professor: “sure” -sent from my iPhone;Tony Khalil;US
#Top3Apps for '170 Ermeni'  Twitter for Android 47% Twitter Web Client 22% Twitter for iPhone 15%;Trendinalia TR;TR
Naked iPhone is good swag but I just don't trust myself or others;Lucy Ramonat;US
"@AppleSupport Need email, 2 long for Twitter - iPhone 6S/iOS 9.3.1.  Calendar &amp; reminders won't load, phone replaced, several set ups failed";Eileen B Kenny;AU
"Minus the distortion, the @TheLapsedFan post-Mains show from the parking lot is pretty cool!  IPhone &amp; Skype? Thanks for the show. #LAPSED";WRA;AU
Opened Street or Sidewalk Cleaning request via iphone at 3279 20th St https://t.co/zViMPrRO3u. https://t.co/55LLePCVAE;SF311 Reports;US
Dual Camera Said to Be Exclusive to 5.5-Inch iPhone 7 - Mac Rumors https://t.co/8AmXLPwLnQ;José Villalba;EC
Ion fuck wit ny iphone dawg got to many videos of that savage life cuz;Swagglord;US
iPhone users. https://t.co/RnKe62suhj;#;US
Why is it everytime i update my iPhone all my chargers stop working. Apple please just stop;Douglas H. Scott;US
Punkpost is at the top of the @AppStore right now and we are freaking out 🎉 #appstore #iphone #ios #apple https://t.co/XiZ0O84vSg;Punkpost.co;US
I've tried that. Can't get it on lol https://t.co/IDzFgjoYjQ;Paul Giacomino;US
Getting off this iPhone soon though !!! I hate it !!;Young Papi Dominguez;US
iPhone SE or GoPro? 🤔📱📸;Bae † ♡;US
i have horrible luck with iPhone chargers;Julia Zaccaria;US
iPhone  https://t.co/Yfg7V193w0;shlim;US
Ordered my new iPhone 6s plus, finally. 😍😍 And got a raise at work. Its been a good day. 👌;Krysta Nunes;US
iPhone. 🖕🏽 a android  https://t.co/tjYnh5pjhG;10APRIL2016;US
Someone buy my iPhone 6s. 64GB $200;IG: fvckdae;US
This is soooooo Dudley hahahaha @ksherm09  https://t.co/z9fAxqF9Va;Isabeℓ ♡;US
@_dsanxhez this is like the time I got my grandma an iPhone.;Jose Diaz™;US
@RogersHelps just received a flash sms on my non jail broken iPhone 6 with Rogers sim. What gives? How is this permitted on your network?;Bruce Borgundvaag;CA
kinda wanna buy a rosegold iphone 6plus......i never had a goodass phone :/;lexy;US
Where can i get my Iphone screen fixed;Blake Mcewen;US
Aztec Kylo Chrome Mask iPhone 4 4s 5 5c 6, pillow case, mugs and tshirt  https://t.co/d7tnGfe92L;Custom Case & Tshirt;ID
I feel that some day when I die my kids only worry will be who gets my iPhone charger once they pry it out of my cold dead hands;cbraz;CA
Check out the latest photos by LaToya R Ferguson-Gravely: https://t.co/PCevwj1dCY   Take photos on EyeEm. For iPhone and Android.;LaToya R Gravely;US
Who selling a sliver iPhone 6 , 6 plus , 6s or a 6s plus ? I got the cash rn . ‼️💯;A ✨;US
#Top3Apps for 'Babu Jagjivan Ram'  Twitter for Android 42% Twitter for iPhone 18% Twitter Web Client 12%;Trendinalia India;IN
@northeast_amari iPhone;6forsix;US
Opened Sidewalk Defects request via iphone at 644 Broadway https://t.co/OQ43emJNjZ. Next to 638 ifo gate. https://t.co/lxajygoi9a;SF311 Reports;US
"iPhone earphones &amp; chargers literally hate to be in my possession, I'm convinced😔";kels✨;US
Opened Sidewalk Defects request via iphone at 661 Broadway https://t.co/62OJRCTnY0. Ifo 644. https://t.co/9G2mX5EaLh;SF311 Reports;US
iPhone  https://t.co/QvUg6qMwI7;Mulan;US
Does anyone have an extra iPhone j can borrow mine is messing up..;Nedi Montemayor;US
Issues that U.S. must continually deal with because of lax gun laws. https://t.co/kKtmxEcfrk;Robert Penfold;US
so u telling me aint nobody selling a iphone? bet;c'mon, playboy;US
Into the horizon of your own oblivion 🌌 iPhone 5S 📱 #igdaily #canon #princely_shotz #dslr… https://t.co/KqoaWk6Gsr;Jazmir Espino;US
Now I don't have to watch my boy slide his keyboard out😂 https://t.co/mKwpNn4pRC;J-Scott;US
iPhone 6s Plus iOS 9.3.1 Update: Everything You Need to Know https://t.co/fpQoOmyXWe #Smart_World #Tech https://t.co/BkKGUrxLZD;KMG BLOGGING;US
Opened request via iphone at 29 S Abington Ave https://t.co/xmGXOHV4r2. Barking dog at night. please send animal control.;Baltimore City 311;US
The @SamsungMobile commercials with @LilTunechi confirm I will always have an #iPhone;CharlieLeissler;US
Opened Sidewalk Defects request via iphone at 686 Broadway https://t.co/wHZZGJDz2e. Crosswalk needs reprinting at broadway and stockton.;SF311 Reports;US
@gidilounge Just confirmed it wasn't just my IPhone that gets stuck loading whenever I try to stream trending, Top10 e.t.c. Please fix it;Tay jajuana;US
IM SO TIRED OF BUYING IPHONE CHARGERS !!!!!!!;sc : xo_yashikaa ✨;US
Opened Graffiti request via iphone at 686 Broadway https://t.co/3WGtmM8aX8. https://t.co/IZR9LXa6Pj;SF311 Reports;US
Except I have an iPhone.;Michael Heller;US
@ant_pruitt the iPhone before and after post processing with Snapseed and Instagram… https://t.co/cbQfDf3QZu;Mike Sweeney;US
Anyone got a iphone 6 glass screen protector?;K. Clermont ✨;US
@hannahpopa remember when you put your iPhone in my microwave;Sydney;US
I'm more confused than an old person using an iPhone rn;Megan Saari;US
Idk why people talk about iPhone batteries. Mine will last all day and I'm on it 24/7.;ashlynnnpaigee ♱;US
iPhone boy https://t.co/6N7jTxLgoQ;Summer Day;US
iPhone  https://t.co/O8JikJ8S6y;bama gal ❤️;US
#Sunset, low tide in #Vancouver at #SpanishBanks #whatidoinmysparetime #iphone https://t.co/XH0XNTHmIN;Suzanne Rushton;CA
#Top3Apps for #BestWeekendIn5Words  Twitter for iPhone 34% Twitter Web Client 31% Twitter for Android 25%;Trendinalia USA;US
#Top3Apps for 'Congrats Nova'  Twitter for iPhone 66% Twitter for Android 18% Twitter Web Client 5%;Trendinalia USA;US
😭😏 at least o got an extra pair from my old iPhone lol https://t.co/rMmGs3LM4a;Jessica;US
@Maxgschneider I'm so excited your marked on my iPhone calendar! As you can see below! 😉 #HellsKitchenAngel #Holla https://t.co/AtBMRofEJY;Erin;US
Who wants to let me update my iPhone on their computer 👀😁;dru;US
Shit that's like going from an iPhone to a Blackberry 😂;Matua;KE
Opened Homeless Concerns request via iphone at 780 Natoma St https://t.co/R3vKkYkgWl. Encampment.;SF311 Reports;US
@raphaaaSCCP iPhone 6S;LM ⚓️;BR
Should I go get an Iphone for a birthday present to myself?;Daddy;US
#Top3Apps for 'Mian Sahab'  Twitter for Android 75% Twitter Web Client 12% Twitter for iPhone 10%;Trendinalia Pakistan;PK
Why can the actual iPhone app icon look like this? https://t.co/HmFqa6WyHp;Marc;GB
.@seansposito shares how iPhone vulnerabilities have found an active marketplace. @pimskeks weighs in: https://t.co/YdkbURk0qw @sfchronicle;ZIMPERIUM;US
Opened Homeless Concerns request via iphone at 438 Shotwell St https://t.co/Xls3EWn8rn. Tent community 8 tents. garbage , urine.;SF311 Reports;US
This is why we can’t have nice things. https://t.co/6eCysrPnRG;Mike Cohen;US
Smh!!! My iPhone is mine and mine alone  https://t.co/ixZr4OyMA9;KAL;KE
@1Password edit an item on iPad, then to see that change on iPhone takes a while (5+ minutes).;David Hall;US
Ah, I see we’re already complaining about the iPhone SE’s first weekend sales numbers and recommending Apple burn down because of them.;Andrew Geleff;US
@pattidomm Loved yr article, he has the money, I hv the product, the market is bigger than iPhone. Let's bring a GREAT product 2 the mkt 2/2;Manoj Tewari;US
How can @UPSHelp get my iPhone from China to Iowa in 3 days but @USPS can't get letter across town in 10 days;Sean Harmon;US
Opened Street or Sidewalk Cleaning request via iphone at 550 Broadway https://t.co/AS6UyXzOKV. Romolo alley. https://t.co/NZlRjgPZlw;SF311 Reports;US
#Top3Apps for 'Rs 2.19'  Twitter for Android 51% Twitter Web Client 18% Twitter for iPhone 11%;Trendinalia India;IN
Apple automatically switches on my iTunes when I plugin my iPhone. It does not switch it off automatically when I plug it out.;Tas Lanous;TH
#Top3Apps for #PanamaLollipop  Twitter for Android 90% Twitter Web Client 5% Twitter for iPhone 4%;Trendinalia Pakistan;PK
That moment when you drop your new iPhone 6s and catch it balanced on your foot 👞📱🙌🏻 #winning #jedi #1inamillion #iphone6s @AppleMusic;Joshua Tagg;GB
A small snippet via iPhone (not the pro footage) from today. Stay tuned for the full pro-shot… https://t.co/uVPfbUwWCG;Christopher Enriquez;US
"The RAM &amp; the logic board on my macbook broke and my iPhone 6 battery doesn't last more than 4 hours. Thanks @AppleSupport";Sydney Boeberitz;US
iPhone  https://t.co/GlldTMSUbo;Glo 6️⃣;US
When i get a iPhone this month yall girls better reply back to my text messages and let me FaceTime you and not leave me on read 😂😂😑;Yung DC;US
Opened Graffiti request via iphone at 1514 Mason St https://t.co/KQlBwwME66. Ifo 880 broadway. https://t.co/ZQYaW1WL0N;SF311 Reports;US
@oneetwoobrii maybe if she stopped buying drugs she could afford an iPhone 6s 😂;Aleece;US
I have a family member who watches his iPhone 24/7 if you know what I mean.  https://t.co/60dURqdt2S;Mark Hindle CFRE;AU
iPhone 6s https://t.co/iC07WQYiO5;Cootsie⚡️;US
Now I'm torn between getting the galaxy s7 or the iPhone 7 (da big one);Christian Michel;US
Opened Graffiti request via iphone at 536 Irving St https://t.co/lN5j5ZocDP. Graffiti removal. https://t.co/wuil0lmi9T;SF311 Reports;US
Opened Graffiti request via iphone at 835 Broadway https://t.co/yRUIMyQEFS. https://t.co/h0KZNuhwwk;SF311 Reports;US
iphone  https://t.co/M84ryD4G9r;chata ❤️;US
Opened Street or Sidewalk Cleaning request via iphone at 601 Irving St https://t.co/Z8QtGyz8v3. Litter removal. https://t.co/gSCXEPyIf8;SF311 Reports;US
Half-priced Burger Tuesday at @luckyeggfc using the Boppl or Lucky Egg iPhone or Android app 🍔🍟🍔… https://t.co/YsTnmS06eq;Boppl;AU
i just miss my iphone even more now.;Roxie@THANK YOU µ's!;US
Kinda want my iPhone another color;jb;US
I'm crying  https://t.co/cvovhvfMg2;sophiaaa;US
Every time. https://t.co/14Fb2gXZH7;Adrianna;US
Tf is this??? https://t.co/asRFne8dRQ;Endri;US
What about those of us with only 8!?!  https://t.co/23pR1f4ruP;Sasha Lekach;US
Tonight's prize on CupcakeHour 8pm is this beautifully made iPod/iPhone cover courtesy of @AnitaRoseDesign 💕 https://t.co/m2NLf2fwjJ;Poppy's Cupcakes;GB
Go to https://t.co/Zplh8y6u2E on your iPhone/iPod Safari, input my code M15499639. https://t.co/pRQJAIbcUV;H2O Delirious;US
Does anyone have one of those apple battery cases for their iPhone 6. I kinda want one.;Jack A.;US
"Opened Graffiti request via iphone at 800 Irving St https://t.co/WMQD5dvCZW. At&amp;t in neglected neighborhood. https://t.co/aqGQT0dTLT";SF311 Reports;US
Opened Graffiti request via iphone at 705 Broadway https://t.co/CP3sPIxGZU. 1265 stockton, broadway side. https://t.co/LGMRyjoQJg;SF311 Reports;US
"THIS IS OUR PROFESSOR LMAO ""sent from iPad"" @YasminneeNG @_gigismiles @SmileForAlondra @xxjazlyn  https://t.co/E99wfpzuQ8";JœJœ;US
iPhone needs a feature where an incoming call doesn’t take up the whole screen so you can do other things while you ignoring a phone call.;JustTae™;US
Opened Graffiti request via iphone at 2141 Hayes St https://t.co/qXpBy6CdK0. Graffiti removal. https://t.co/N7G3ulJ3Rv;SF311 Reports;US
#Top3Apps for 'Groovy Tony'  Twitter for iPhone 50% Twitter for Android 17% Twitter Web Client 13%;Trendinalia USA;US
To switch over from iphone to the galaxy is the question..;Christian Lappas;US
Happens to my ass like every night I be so mad 😂😂💀 damn ninja phone  https://t.co/Mstmry6f3g;Champagne Mami❤️;US
I don't fucks with you if you have an iphone nama yeezy 350 :'''''''D;oksalayo sofa sonke;ZA
"Fun fact: my #iphone will #autocorrect ""spending the day with my ginger"" to ""spending the day with my finger."" @sarah___keith";Richard Keith;US
Shout out to the days of road tripping without any iPhone maps or gps.;shelby kub;US
iPhone 5s screens are so cringe worthy;jada;US
@JKen_Tai jual more iphone;m.;MY
Try sticking it up your arse you complete and utter bellend https://t.co/dhvYfunuPx;Jimmy Sheehan;GB
@lucy_williamsx well someone in San Francisco got a good deal on an iPhone 😭;Tom Lyons;GB
This over iPhone?? @kristen_marano https://t.co/NoILlI3KsM;James M. Thomas (JT);US
"Opened Graffiti request via iphone at Intersection of 26th St &amp; Castro St https://t.co/4d92pQU2CR. Ne corner. https://t.co/ikJ0sv34Vy";SF311 Reports;US
Opened Street or Sidewalk Cleaning request via iphone at 4193 26th St https://t.co/CzdGKffy58. Really?? https://t.co/eWX0dxZcIF;SF311 Reports;US
@utarizz you need to become one of those kids that have an iPhone but an android on the side to store music and pics 😳;Meutia;ID
Opened Sidewalk Not Shoveled report via iphone at 1412 Commonwealth Ave, Allston https://t.co/Bo4eAbCSkv. https://t.co/Xsv5ZwNvdM;BOS:311 Reports;US
"@macosken I bought my iPhone SE because I like a 4"" phone, not  for budgetary reasons. They made it JUST FOR ME. #probably";Travis C. Ploeger;US
"I've had an iPhone for three years &amp; for the first time today I dropped it &amp; cracked the fuck out of it. 😭";Audrey DuBay;US
@NinjaEconomics Wondering what would be the #economic impact on any country if #Apple decided to stop #iPhone service overnight there? @om;Rey Tamayo;US
eBay #DealsofDay GRIFFIN Compact Retractable Charge Sync Lightning Cable/USB iPod iPhone… https://t.co/JemHwCAmOB https://t.co/SyF39iGFp0;U.S.A ❤️ Daily Deals;US
whenever someone steals your iphone the first thing they do is shut it off. having a passcode stop them from doing so will make it easier;ash;PH
Majoring in iPhone Wallpaper Choosing™;e;US
Yep. iPhone is not the best camera  https://t.co/xd6Qunmb86;Fakhrul Islam Jasman;MY
Opened Roads Repair request via iphone at 2415 13 AV NW https://t.co/Kx7I9GrtHj. Pothole on crow nb left lane about 100 yards before 16ave.;311Calgary;CA
Thanks Apple for fixing the link-freeze bug on my iPhone 6S. Nice to have my phone back. #AppleSupport #iPhone6s;Christopher Peterson;US
Who knows how to change an iPhone screen? I have the screen and tool kit;lenaflockaflame;US
Opened Graffiti request via iphone at 244 Laidley St https://t.co/yhCCJSm50c. 226 laidley. https://t.co/Ad73L6hYeh;SF311 Reports;US
iPhone  https://t.co/inzpzUwbHL;festive caiya;US
#Top3Apps for #MichaelaMcCollum  Twitter for iPhone 48% Twitter for Android 28% Twitter Web Client 14%;Trendinalia Ireland;IE
#Top3Apps for 'Pat Kinevane'  Twitter for iPhone 45% Twitter Web Client 16% Twitter for Android 14%;Trendinalia Ireland;IE
Opened Homeless Concerns request via iphone at 667 Castro St https://t.co/afr6dHSEpv. Homeless man camping out on my steps. please help.;SF311 Reports;US
My iPhone finally ready though;Living Life;US
When does the iPhone 7 and 7+ come out?;〰ℹ️łłⓂ️åtî©™〰;US
Only in America can you find someone be heartbroken and concerned when someone drops their iPhone on the sidewalk. 😄;Tsi'naajinii;US
Thank God for Find My iPhone;Sebastian;US
Another iPhone update but still no bald eagle emoji, rendering me unable to truly talk about this great nation. #SMH @SmilingKIJ;The Rev. Erin Jean;US
#Top3Apps for 'Ruch - Wisła'  Twitter Web Client 50% Twitter for Android 19% Twitter for iPhone 12%;Trendinalia Poland;PL
My grandma got an iPhone 😂👏🏽;alexxis.;US
Love my new iPhone 6S (Rose Gold) only 34 more days till I'm 23💋 https://t.co/BrybOK8ahI;Daniela Herrera;US
@TriniCapini That's what I love about my oversized iPhone. Nook app makes it easy to switch to night mode when I put little one to bed;Coffee & a BookChick;US
iPhone  https://t.co/Yt616nQ6a7;c;US
Iphone SE or iphone 6s? Char murag mu buy 😂;DD;PH
iPhone  https://t.co/wUS8YKFlp5;Bassoon (Be)yo(n)ce™;US
I cannot spend 35$ for an iPhone case, my religion is against that waste of money;✨Dan #YANA [-46]✨;IT
Who else is giving #WrestleMania the background on iPhone treatment while reserving the tv for more interesting things? #goodbuildup;TheSCRamblings;US
iPhone 5s https://t.co/6clry9SAf4;cookie monster ❣;US
@djbtv yep! Getting throttled and my bill keeps getting higher no matter what. Hence the sim free fu att iPhone lol;G. Dewar;US
Minesssss🙃 not anymore lmao  https://t.co/tmnVL1DeVi;Erica LeBlanc;US
This is one of the dumbest videos I've ever seen https://t.co/IQTCQJg4hp;Ryan Heckman;US
#Top3Apps for 'Andebol'  Twitter for Android 44% Twitter Web Client 28% Twitter for iPhone 21%;Trendinalia PT;PT
"@bzamayo ""the new iPhone will be better than the last and most likely called the iPhone 7""";Ezekiel Elin;US
#Top3Apps for 'Congrats Windies'  Twitter for Android 39% Twitter for iPhone 28% Twitter Web Client 12%;Trendinalia India;IN
iPhone  https://t.co/OTNAlBXnTE;Q u e e n ❣;US
If anyone can find me a shiny af iPhone 6 case that doesn't let my phone smash up that would be great x;Izzi;GB
You should give it to me https://t.co/YcARRGn4yJ;n8;US
My iPhone just forced me to downgrade to a 4-digit pin. What the actual hell?;Peter Abrahamsen;US
iphone 6 https://t.co/btf641qUxO;Carpe diem ➰;FR
The latest update for the iPhone 3Gs https://t.co/Mbq9pTdyrR;OctVIGod;US
CLOCK WATCHING ⠀ 📷: iPhone 6S Plus 📍:  Big Ben,… https://t.co/GkbV7PY1W7;Bodz Official;GB
iphone https://t.co/S0OJTGDHiV;Nahj;US
I hope Apple makes the next iPhone NOT sentient and bloodthirsty. That would be super chill.;sterling;US
What's the point when the coverage where I live is so rubbish?  https://t.co/peJRIpaKTE;Mark Bonner;GB
Buys iphone plus shatters it the next day 🙃;Maria Farinacci;US
Norman on my iphone 💋 https://t.co/A96McHgfLC;Main bitch Yana S;RU
#Top3Apps for 'Bizot'  Twitter Web Client 21% Twitter for Android 15% Twitter for iPhone 14%;Trendinalia Belgium;BE
Imagine iPhone batteries were actually decent and didn't run out in like 2 hours 🙄🙄;Charlie;GB
Opened request via iphone at W 39th St https://t.co/ta2AAIy60h. Downed street light not connected to power. https://t.co/S1WPVQd6Ep;Baltimore City 311;US
Opened Litter report via iphone at 61 Selkirk Rd, Apt 1, Brighton https://t.co/tprqi6801Y. Couch abandoned. https://t.co/7kYG7QTOFG;BOS:311 Reports;US
iPhone chargers stay broke🙄😑;Mara .;US
True... https://t.co/5mK5ZOycgb;!!;US
#Top3Apps for #LafıBurdanBiÇakıyorsun  TweetDeck 64% Twitter for iPhone 11% Twitter Web Client 11%;Trendinalia TR;TR
Check out the first images from the iPhone 5S: Connect https://t.co/n2wEq5Gbfx https://t.co/KfCssn0fhB;Раттана Женг;TH
Life updates: my lost iPhone has been found.. https://t.co/LPoXbdyiZp;Kaylee Britton;US
@AppleSupport for those who do not ta with a very good budget iPhone 5c worth buying?;manu;BR
@OG_KG1 is this I your iPhone?? How!?;John;US
Does anyone have an iPhone for sale????!!😁;mía;US
Exercising my thumbs for iPhone dexterity. #lol #exercise #workout #sweat #fitness @ Equinox https://t.co/Q3bepFnWmf;June Miller Richards;US
Opened Graffiti request via iphone at 3906 17th St https://t.co/d884PfvfGw. Remove this ugly thing. https://t.co/vNxr9NkY73;SF311 Reports;US
Basically  https://t.co/cw1fx483kg;jason taylor;US
I just got used to a 6 digit passcode and now iPhone is making me have a 4 digit one 😡😡😡;Molly Livingston;US
iPhone  https://t.co/FomsLbJYj8;Emmanuel Mensah;GB
iphone https://t.co/ACdYwc2wgF;教祖ボビー;US
Opened Illegal Postings request via iphone at 1290 7th Ave https://t.co/HkTae8oWpr. https://t.co/Vks96YiXua;SF311 Reports;US
iPhone 4s https://t.co/T9GQC2t16F;rEaR vIeW;IT
15 Amazing iPhone Accessories - https://t.co/NAMFNDbxvM #programming;Alex Hall;GB
IPPAWARDS | iPhone Photography Awards™ | 2015 ...  https://t.co/97VOLbTWTB;Раттана Женг;TH
Iphone https://t.co/DIlXY4KvHf;F R A N J I N H A S;PT
Yelling still  https://t.co/JJzY13M5DT;Petty Schuyler;US
An iPhone without a case is the shit, let's see how long it takes for me to shatter it;Nick DiLorenzo;US
iPhone.  https://t.co/2b2Vz5ieD9;4/07;US
You'll never see my iPhone 6 Plus naked 📱;Marvyn Fernández♍️;US
idaddy  https://t.co/0r6fKZUVbJ;nell☔️;US
Who's selling an iPhone?;Js〽️oove;US
Can Apple please make a waterproof iphone???????? @AppleSupport;meg;US
My galaxy dies too fast https://t.co/Re45EvDusf;Lysz Simmons;US
Forreal though 😂 https://t.co/bSq2PuCqCz;Tia;US
Android https://t.co/obLpOotyu2;FlakezThaKid ;US
The iPhone should let you leave one on one conversations like it lets you leave group conversations;Sonny®;US
"what does a power bank with an iPhone design have to do with ""igbo people""?  https://t.co/8Nnb7Z4Hen";⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀;GB
Opened Illegal Parking report via iphone at 7 Lovis St, South Boston https://t.co/dHRCq1bei3. Blocking sidewalk and street.;BOS:311 Reports;US
iPhone  https://t.co/zf6PeqoAhb;E. Boogie;US
Like dis if ur an active user of the @dominos iPhone app;Michael Medeiros;US
the iPhone 6 shoulda came in black and white too.;'97 janet;US
My mom 2 is going to buy an iPhone yshjhfdksis;jack kcaj;PH
@King3lake Damn errbody is on Xbox. PlayStation is more like android and Xbox is like iPhone.;❄I'm ugly but honest;US
I swear it's claim a free iphone or get more Insta likes hour on Insta my feed is full of it 😡😡;Dan Sheen;GB
Well I think it's time for a new iPhone 😞 I don't want to upgrade yet!;Tøny;US
Opened Abandoned Vehicles request via iphone at 1238 Church St https://t.co/a4TtdppMZi. Car parked for 5+ days. https://t.co/cZIeqjd5BF;SF311 Reports;US
Definitely need to charge my iPhone soon 🙈 #WrestleMania;Riz;GB
Yal are balling mos, I mean yal have jobs that pay you 20k plus, have car's, iPhone and baps on the kitchen counter with camera men present😂;IG: Kukuterian;ZA
THIS IS SO FUNNY https://t.co/4POS6mfVyg;Megan;US
Really pissed off at @AppleSupport who've given me a replacement crap broken reconditioned iPhone at £239. #Scandal;AliPally;GB
"nigga's glo ups are literally just growing out their hair &amp; getting a iPhone w. better quality pictures nfs👐🏽";cass;US
@King3lake IPhone is good but I'm on team Android😱📱;❄I'm ugly but honest;US
19.) IPhone or Android? 😭;Jesus Shuttlesworth;US
I love aesthetic pictures but pls don't put ur iPhone in water just for the aesthetic;s a a j a n a ☼;US
So I got an iPhone yesterday;D-Bill;US
iPhone Sprache | can't decide ☹;J A N N I K;DE
@meganwinters_ matching shoes, hamilton, memes, ponchos, smashed iphone cameras;brandon;US
really don't know if I should stick with an iPhone or not;Abs;US
@FatherFlanagn the iPhone 6? Yes it was blessed by @LirisC;Andrew T Clifton;US
iPhone 6  https://t.co/eM7ObdN1bX;em;US
"What exactly is ""ducking,"" iPhone?";Will Montgomery;US
iPhone 😜 https://t.co/M3O8xHNiiB;Desss❤️;US
"Opened Street Lights report via iphone at Intersection Of Dartmouth St &amp; Commonwealth Ave https://t.co/dYJNo9ENJX. https://t.co/mnPiiamh7q";BOS:311 Reports;US
Where your case at bud ? https://t.co/WONBzGNss6;Dutty Boi D;US
Anyone know how to download music on to the iPhone with out iTunes or a laptop;Perry;GB
iPhone 6 https://t.co/gUxN1V8BNV;✨;US
I want my iPhone back hahahahaha https://t.co/5FhcSdbr6f;Andrea isabel;US
📱 Iphone SE https://t.co/8YxsKjltjo;Ahmad KSA ;SA
@WLKYJayCardosi @dmcagle1985 Yerp there is video too! Image you saw screenshot from my video. iPhone 6:https://t.co/3WEUu1YhDD;Michael Wade Moss;US
"Opened Graffiti request via iphone at Intersection of Church St &amp; Duboce Ave https://t.co/SIFwH6pgmm. https://t.co/yqyC4Islf8";SF311 Reports;US
"Opened Graffiti request via iphone at Intersection of Church St &amp; Duboce Ave https://t.co/njneLRrTEV. https://t.co/sheVqLPlAy";SF311 Reports;US
@bexmader oh know I need my charger my iPhone is about to die. I don't want to stop tweeting! #OnceUponATime #AskBex;Erin;US
Irritates me like no other when people don't have their reads on.. What's the point of an iPhone then?;Courtney Bryant;US
@bexmader oh NO I need my charger my iPhone is about to die. I don't want to stop tweeting! #OnceUponATime #AskBex;Erin;US
After this weekend I think we can all testify to this  https://t.co/Xs1NlByjLL;Sydney Guyotte;US
